"CD_MATCH","NB_NUMERO","ID_JOUEUR","NB_TIR_ATTAQUE","NB_BUT_ATTAQUE","PCT_BUT_ATTAQUE","NB_POTEAU_ATTAQUE","PCT_POTEAU_ATTAQUE","NB_HORS_CADRE_ATTAQUE","PCT_HORS_CADRE_ATTAQUE","NB_TIR_ARRETES_ATTAQUE","PCT_TIR_ARRETES_ATTAQUE","NB_TIR_CONTRES_PAR_ADVERSAIRE_ATTAQUE","PCT_TIR_CONTRES_PAR_ADVERSAIRE_ATTAQUE","NB_TIR_ATTAQUE_BUT_VIDE","PCT_TIR_ATTAQUE_BUT_VIDE","NB_BUT_ATTAQUE_BUT_VIDE","PCT_BUT_ATTAQUE_BUT_VIDE","NB_POTEAU_ATTAQUE_BUT_VIDE","PCT_POTEAU_ATTAQUE_BUT_VIDE","NB_HORS_CADRE_ATTAQUE_BUT_VIDE","PCT_HORS_CADRE_ATTAQUE_BUT_VIDE","NB_TIR_ALL","NB_BUT_ALL","PCT_BUT_ALL","NB_POTEAU_ALL","PCT_POTEAU_ALL","NB_HORS_CADRE_ALL","PCT_HORS_CADRE_ALL","NB_TIR_ARRETES_ALL","PCT_TIR_ARRETES_ALL","PCT_ARRETS_ALL","NB_TIR_7M","NB_BUT_7M","PCT_BUT_7M","NB_POTEAU_7M","PCT_POTEAU_7M","NB_HORS_CADRE_7M","PCT_HORS_CADRE_7M","NB_TIR_ARRETES_7M","PCT_TIR_ARRETES_7M","PCT_ARRETS_7M","NB_TIR_JEU","NB_BUT_JEU","PCT_BUT_JEU","NB_POTEAU_JEU","PCT_POTEAU_JEU","NB_HORS_CADRE_JEU","PCT_HORS_CADRE_JEU","NB_TIR_ARRETES_JEU","PCT_TIR_ARRETES_JEU","PCT_ARRETS_JEU","NB_TIR_ATTAQUE_PLACEE","NB_BUT_ATTAQUE_PLACEE","PCT_BUT_ATTAQUE_PLACEE","NB_POTEAU_ATTAQUE_PLACEE","PCT_POTEAU_ATTAQUE_PLACEE","NB_HORS_CADRE_ATTAQUE_PLACEE","PCT_HORS_CADRE_ATTAQUE_PLACEE","NB_TIR_ARRETES_ATTAQUE_PLACEE","PCT_TIR_ARRETES_ATTAQUE_PLACEE","PCT_ARRETS_ATTAQUE_PLACEE","NB_TIR_CONTRE_ATTAQUE","NB_BUT_CONTRE_ATTAQUE","PCT_BUT_CONTRE_ATTAQUE","NB_POTEAU_CONTRE_ATTAQUE","PCT_POTEAU_CONTRE_ATTAQUE","NB_HORS_CADRE_CONTRE_ATTAQUE","PCT_HORS_CADRE_CONTRE_ATTAQUE","NB_TIR_ARRETES_CONTRE_ATTAQUE","PCT_TIR_ARRETES_CONTRE_ATTAQUE","PCT_ARRETS_CONTRE_ATTAQUE","NB_PDB_ATTAQUE","NB_BALLON_SORTI_ATTAQUE","PCT_BALLON_SORTI_ATTAQUE","NB_INTERCEPTION_ATTAQUE","PCT_INTERCEPTION_ATTAQUE","NB_PASSE_INCOMPLETE_ATTAQUE","PCT_PASSE_INCOMPLETE_ATTAQUE","NB_INTERCEPTION_DEFENSE","NB_FAUTE_DEFENSE","NB_2_MINUTES_DEFENSE","PCT_2_MINUTES_DEFENSE","NB_CARTON_JAUNE_DEFENSE","PCT_CARTON_JAUNE_DEFENSE","NB_CARTON_ROUGE_DEFENSE","PCT_CARTON_ROUGE_DEFENSE","NB_CARTON_BLEU_DEFENSE","NB_FAUTE_ATTAQUE","NB_2_MINUTES_ATTAQUE","PCT_2_MINUTES_ATTAQUE","NB_CARTON_JAUNE_ATTAQUE","PCT_CARTON_JAUNE_ATTAQUE","NB_CARTON_ROUGE_ATTAQUE","PCT_CARTON_ROUGE_ATTAQUE","NB_CARTON_BLEU_ATTAQUE","PCT_CARTON_BLEU_ATTAQUE","NB_PASSE_DEC","NB_HPI","NB_HPI_GOAL","NB_HPI_AUTRE","FG_SCHWENKER","TS_INSERT","TS_UPDATE"
FR-1-H_26_40_2637,"01","19930228_DIOT_MAXIME_FR-1-H_26_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,7,,,,,,0,,0.0,,1,,,,,,0,,0.0,,6,,,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2638,"16","19830224_REZAR_ALJOSA_FR-1-H_26_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,29,,,,,,14,,0.4,,1,,,,,,2,,0.7,,24,,,,,,12,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2638,"01","19850528_ROBIN_MICKAEL_FR-1-H_26_FR_CRMHB_35510",,,,,,,,,,,,,,,,,,,,,19,,,,,,9,,0.3,,3,,,,,,1,,0.3,,14,,,,,,8,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2638,"12","19870930_MALINA_MILAN_FR-1-H_26_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2638,"16","19911203_BONNEFOI_KEVIN_FR-1-H_26_FR_CRMHB_35510",,,,,,,,,,,,,,,,,,,,,12,,,,,,6,,0.3,,2,,,,,,0,,0.0,,10,,,,,,6,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2639,"31","19780531_PLOQUIN_YOHANN_FR-1-H_26_FR_PAUC_13100",,,,,,,,,,,,,,,,,,,,,29,,,,,,10,,0.3,,6,,,,,,1,,0.1,,21,,,,,,9,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2639,"16","19830329_ANNOTEL_WILLIAM_FR-1-H_26_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,,24,,,,,,15,,0.4,,1,,,,,,1,,0.5,,21,,,,,,14,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2639,"01","19861216_GERARD_VINCENT_FR-1-H_26_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,0.0,,0,,,,,,0,,,,1,,,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2639,"16",XXXXXXXX_CVITKOVIC_MARIO_FR-1-H_26_FR_PAUC_13100,,,,,,,,,,,,,,,,,,,,,6,,,,,,1,,0.2,,2,,,,,,1,,0.3,,2,,,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2640,"12","19810814_KOSANOVIC_MILAN_FR-1-H_26_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,26,,,,,,12,,0.4,,2,,,,,,2,,0.5,,20,,,,,,10,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2640,"01","19820212_SCHULZ_MATIAS_FR-1-H_26_FR_HBCN_44200",,,,,,,,,,,,,,,,,,,,,13,,,,,,3,,0.2,,3,,,,,,0,,0.0,,10,,,,,,3,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2640,"01","19900503_ANDRY_PIERRE_FR-1-H_26_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,10,,,,,,0,,0.0,,1,,,,,,0,,0.0,,9,,,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2640,"12","19940917_SALMON_JULIEN_FR-1-H_26_FR_HBCN_44200",,,,,,,,,,,,,,,,,,,,,18,,,,,,6,,0.3,,1,,,,,,1,,0.5,,15,,,,,,5,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2641,"01","19790503_DJUKANOVIC_SLAVISA_FR-1-H_26_FR_SRVHB_83700",,,,,,,,,,,,,,,,,,,,,18,,,,,,8,,0.3,,2,,,,,,1,,0.3,,14,,,,,,7,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2641,"12","19821102_RISTOVSKI_BORKO_FR-1-H_26_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,16,,,,,,5,,0.2,,3,,,,,,0,,0.0,,13,,,,,,5,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,2,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2641,"01","19870318_SUNJIC_MATE_FR-1-H_26_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,9,,,,,,16,,0.6,,0,,,,,,0,,,,9,,,,,,16,,0.6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2641,"12","19930422_DEMAILLE_ALEXANDRE_FR-1-H_26_FR_SRVHB_83700",,,,,,,,,,,,,,,,,,,,,13,,,,,,3,,0.2,,0,,,,,,0,,,,13,,,,,,3,,0.2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2642,"01","19760725_LOSERT_VENIO_FR-1-H_26_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2642,"69","19780531_FULOP_LASZLO_FR-1-H_26_FR_SAHB_80262",,,,,,,,,,,,,,,,,,,,,18,,,,,,5,,0.3,,1,,,,,,2,,0.7,,13,,,,,,3,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2642,"16","19781206_SIFFERT_ARNAUD_FR-1-H_26_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,21,,,,,,13,,0.4,,2,,,,,,0,,0.0,,19,,,,,,13,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2642,"01","19830930_KAPPELIN_RICHARD_FR-1-H_26_FR_SAHB_80262",,,,,,,,,,,,,,,,,,,,,11,,,,,,6,,0.4,,1,,,,,,0,,0.0,,10,,,,,,6,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2642,"12","19961204_MEYER_JULIEN_FR-1-H_26_FR_SAHB_80262",,,,,,,,,,,,,,,,,,,,,2,,,,,,0,,0.0,,2,,,,,,0,,0.0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2643,"01","19840113_IDRISSI_YASSINE_FR-1-H_26_FR_USAMNG_30918",,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,0.5,,0,,,,,,0,,,,2,,,,,,2,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2643,"16","19840202_DUMOULIN_CYRIL_FR-1-H_26_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,25,,,,,,11,,0.3,,2,,,,,,1,,0.3,,21,,,,,,10,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2643,"12","19900101_PARDIN_WESLEY_FR-1-H_26_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,9,,,,,,5,,0.4,,0,,,,,,1,,1.0,,7,,,,,,4,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_40_2643,"92","19920228_DESBONNET_REMI_FR-1-H_26_FR_USAMNG_30918",,,,,,,,,,,,,,,,,,,,,28,,,,,,8,,0.3,,1,,,,,,2,,0.7,,23,,,,,,6,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2644,"12","19811226_GENTY_YANN_FR-1-H_26_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,22,,,,,,23,,0.5,,3,,,,,,0,,0.0,,19,,,,,,23,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2644,"01","19820212_SCHULZ_MATIAS_FR-1-H_26_FR_HBCN_44200",,,,,,,,,,,,,,,,,,,,,18,,,,,,6,,0.3,,3,,,,,,0,,0.0,,15,,,,,,6,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2644,"01","19930228_DIOT_MAXIME_FR-1-H_26_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,2,,,,,,0,,0.0,,2,,,,,,0,,0.0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2644,"12","19940917_SALMON_JULIEN_FR-1-H_26_FR_HBCN_44200",,,,,,,,,,,,,,,,,,,,,7,,,,,,3,,0.3,,1,,,,,,0,,0.0,,6,,,,,,3,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2645,"16","19761102_OMEYER_THIERRY_FR-1-H_26_FR_PSGHB_75016",,,,,,,,,,,,,,,,,,,,,17,,,,,,3,,0.2,,4,,,,,,0,,0.0,,13,,,,,,3,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2645,"01","19790517_ANNONAY_PATRICE_FR-1-H_26_FR_PSGHB_75016",,,,,,,,,,,,,,,,,,,,,14,,,,,,5,,0.3,,1,,,,,,1,,0.5,,11,,,,,,4,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2645,"16","19840202_DUMOULIN_CYRIL_FR-1-H_26_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,31,,,,,,15,,0.3,,2,,,,,,1,,0.3,,27,,,,,,14,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2645,"12","19900101_PARDIN_WESLEY_FR-1-H_26_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2646,"31","19780531_PLOQUIN_YOHANN_FR-1-H_26_FR_PAUC_13100",,,,,,,,,,,,,,,,,,,,,28,,,,,,11,,0.3,,3,,,,,,0,,0.0,,25,,,,,,11,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2646,"16","19830224_REZAR_ALJOSA_FR-1-H_26_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,15,,,,,,4,,0.2,,2,,,,,,0,,0.0,,13,,,,,,4,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2646,"01","19840205_CAPPELLE_ROBIN_FR-1-H_26_FR_PAUC_13100",,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2646,"12","19870930_MALINA_MILAN_FR-1-H_26_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,18,,,,,,6,,0.3,,2,,,,,,0,,0.0,,16,,,,,,6,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2647,"16","19830329_ANNOTEL_WILLIAM_FR-1-H_26_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,,24,,,,,,16,,0.4,,4,,,,,,0,,0.0,,20,,,,,,16,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2647,"01","19840113_IDRISSI_YASSINE_FR-1-H_26_FR_USAMNG_30918",,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2647,"92","19920228_DESBONNET_REMI_FR-1-H_26_FR_USAMNG_30918",,,,,,,,,,,,,,,,,,,,,29,,,,,,16,,0.4,,5,,,,,,2,,0.3,,20,,,,,,14,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2648,"12","19810814_KOSANOVIC_MILAN_FR-1-H_26_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,28,,,,,,8,,0.2,,2,,,,,,1,,0.3,,24,,,,,,7,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2648,"12","19821102_RISTOVSKI_BORKO_FR-1-H_26_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,28,,,,,,15,,0.4,,3,,,,,,1,,0.3,,23,,,,,,14,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2648,"01","19870318_SUNJIC_MATE_FR-1-H_26_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2648,"01","19900503_ANDRY_PIERRE_FR-1-H_26_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,4,,,,,,1,,0.2,,0,,,,,,0,,,,4,,,,,,1,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2649,"16","19781206_SIFFERT_ARNAUD_FR-1-H_26_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,28,,,,,,21,,0.5,,2,,,,,,2,,0.5,,22,,,,,,19,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2649,"01","19850528_ROBIN_MICKAEL_FR-1-H_26_FR_CRMHB_35510",,,,,,,,,,,,,,,,,,,,,17,,,,,,3,,0.2,,4,,,,,,0,,0.0,,13,,,,,,3,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2649,"16","19911203_BONNEFOI_KEVIN_FR-1-H_26_FR_CRMHB_35510",,,,,,,,,,,,,,,,,,,,,19,,,,,,8,,0.3,,2,,,,,,0,,0.0,,17,,,,,,8,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2649,"12","19930111_MESNARD_KEVIN_FR-1-H_26_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,5,,,,,,3,,0.5,,1,,,,,,1,,0.5,,2,,,,,,2,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2650,"69","19780531_FULOP_LASZLO_FR-1-H_26_FR_SAHB_80262",,,,,,,,,,,,,,,,,,,,,10,,,,,,4,,0.3,,1,,,,,,0,,0.0,,9,,,,,,4,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2650,"01","19790503_DJUKANOVIC_SLAVISA_FR-1-H_26_FR_SRVHB_83700",,,,,,,,,,,,,,,,,,,,,27,,,,,,10,,0.3,,3,,,,,,0,,0.0,,24,,,,,,10,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2650,"01","19830930_KAPPELIN_RICHARD_FR-1-H_26_FR_SAHB_80262",,,,,,,,,,,,,,,,,,,,,23,,,,,,7,,0.3,,2,,,,,,1,,0.3,,19,,,,,,6,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_41_2650,"12","19930422_DEMAILLE_ALEXANDRE_FR-1-H_26_FR_SRVHB_83700",,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_42_2651,"01","19820212_SCHULZ_MATIAS_FR-1-H_26_FR_HBCN_44200",,,,,,,,,,,,,,,,,,,,,25,,,,,,11,,0.3,,1,,,,,,0,,0.0,,24,,,,,,11,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_42_2651,"16","19840202_DUMOULIN_CYRIL_FR-1-H_26_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,26,,,,,,15,,0.4,,2,,,,,,0,,0.0,,24,,,,,,15,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_42_2651,"12","19900101_PARDIN_WESLEY_FR-1-H_26_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,5,,,,,,2,,0.3,,2,,,,,,0,,0.0,,3,,,,,,2,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_42_2651,"12","19940917_SALMON_JULIEN_FR-1-H_26_FR_HBCN_44200",,,,,,,,,,,,,,,,,,,,,6,,,,,,4,,0.5,,1,,,,,,1,,0.5,,3,,,,,,3,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_42_2652,"31","19780531_PLOQUIN_YOHANN_FR-1-H_26_FR_PAUC_13100",,,,,,,,,,,,,,,,,,,,,27,,,,,,14,,0.3,,2,,,,,,0,,0.0,,25,,,,,,14,,0.4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_42_2652,"12","19821102_RISTOVSKI_BORKO_FR-1-H_26_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,9,,,,,,2,,0.2,,2,,,,,,0,,0.0,,7,,,,,,2,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_42_2652,"01","19840205_CAPPELLE_ROBIN_FR-1-H_26_FR_PAUC_13100",,,,,,,,,,,,,,,,,,,,,8,,,,,,3,,0.4,,2,,,,,,2,,0.5,,2,,,,,,1,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_42_2652,"01","19870318_SUNJIC_MATE_FR-1-H_26_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,22,,,,,,12,,0.4,,2,,,,,,1,,0.3,,18,,,,,,11,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_42_2653,"12","19810814_KOSANOVIC_MILAN_FR-1-H_26_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,21,,,,,,8,,0.3,,1,,,,,,0,,0.0,,20,,,,,,8,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_42_2653,"01","19850528_ROBIN_MICKAEL_FR-1-H_26_FR_CRMHB_35510",,,,,,,,,,,,,,,,,,,,,21,,,,,,16,,0.4,,2,,,,,,0,,0.0,,19,,,,,,16,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_26_42_2653,"01","19900503_ANDRY_PIERRE_FR-1-H_26_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,10,,,,,,4,,0.3,,0,,,,,,1,,1.0,,8,,,,,,3,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
